ts,equity
2023-10-02 04:00:00+00:00,11805.716619902762
2023-10-02 08:00:00+00:00,11558.247837488032
2023-10-02 12:00:00+00:00,11674.70373509496
2023-10-02 16:00:00+00:00,11563.100166554983
2023-10-02 20:00:00+00:00,11339.893029475032
2023-10-03 00:00:00+00:00,11480.610572416741
2023-10-03 04:00:00+00:00,11558.247837488032
2023-10-03 08:00:00+00:00,11606.771128157585
2023-10-03 12:00:00+00:00,11640.737431626274
2023-10-03 16:00:00+00:00,11412.677965479363
2023-10-03 20:00:00+00:00,11451.49659801501
2023-10-04 00:00:00+00:00,11218.584802801144
2023-10-04 04:00:00+00:00,11242.846448135924
2023-10-04 08:00:00+00:00,11441.791939881095
2023-10-04 12:00:00+00:00,11009.934652922058
2023-10-04 16:00:00+00:00,11121.538221462033
2023-10-04 20:00:00+00:00,11223.437131868099
2023-10-05 00:00:00+00:00,11276.812751604608
2023-10-05 04:00:00+00:00,11165.209183064633
2023-10-05 08:00:00+00:00,11267.108093470697
2023-10-05 12:00:00+00:00,11063.31027265857
2023-10-05 16:00:00+00:00,11063.31027265857
2023-10-05 20:00:00+00:00,11014.786981989013
2023-10-06 00:00:00+00:00,11252.551106269835
2023-10-06 04:00:00+00:00,11325.336042274166
2023-10-06 08:00:00+00:00,11247.698777202877
2023-10-06 12:00:00+00:00,11407.82563641241
2023-10-06 16:00:00+00:00,11364.15467480981
2023-10-06 20:00:00+00:00,11359.302345742854
2023-10-07 00:00:00+00:00,11485.4629014837
2023-10-07 04:00:00+00:00,11417.53029454632
2023-10-07 08:00:00+00:00,11393.268649211543
2023-10-07 12:00:00+00:00,11325.336042274166
2023-10-07 16:00:00+00:00,11223.437131868099
2023-10-07 20:00:00+00:00,11305.926726006343
2023-10-08 00:00:00+00:00,11412.677965479363
2023-10-08 04:00:00+00:00,11320.483713207208
2023-10-08 08:00:00+00:00,11267.108093470697
2023-10-08 12:00:00+00:00,11393.268649211543
2023-10-08 16:00:00+00:00,11320.483713207208
2023-10-08 20:00:00+00:00,11267.108093470697
2023-10-09 00:00:00+00:00,11281.665080671566
2023-10-09 04:00:00+00:00,11155.504524930722
2023-10-09 08:00:00+00:00,10757.613541440373
2023-10-09 12:00:00+00:00,10772.170528641236
2023-10-09 16:00:00+00:00,10772.170528641236
2023-10-09 20:00:00+00:00,10702.19994349574
2023-10-10 00:00:00+00:00,10702.19994349574
2023-10-10 04:00:00+00:00,10702.19994349574
2023-10-10 08:00:00+00:00,10702.19994349574
2023-10-10 12:00:00+00:00,10702.19994349574
2023-10-10 16:00:00+00:00,10702.19994349574
2023-10-10 20:00:00+00:00,10702.19994349574
2023-10-11 00:00:00+00:00,10702.19994349574
2023-10-11 04:00:00+00:00,10702.19994349574
2023-10-11 08:00:00+00:00,10702.19994349574
2023-10-11 12:00:00+00:00,10702.19994349574
2023-10-11 16:00:00+00:00,10702.19994349574
2023-10-11 20:00:00+00:00,10702.19994349574
2023-10-12 00:00:00+00:00,10702.19994349574
2023-10-12 04:00:00+00:00,10702.19994349574
2023-10-12 08:00:00+00:00,10702.19994349574
2023-10-12 12:00:00+00:00,10702.19994349574
2023-10-12 16:00:00+00:00,10702.19994349574
2023-10-12 20:00:00+00:00,10702.19994349574
2023-10-13 00:00:00+00:00,10702.19994349574
2023-10-13 04:00:00+00:00,10702.19994349574
2023-10-13 08:00:00+00:00,10702.19994349574
2023-10-13 12:00:00+00:00,10702.19994349574
2023-10-13 16:00:00+00:00,10702.19994349574
2023-10-13 20:00:00+00:00,10702.19994349574
2023-10-14 00:00:00+00:00,10702.19994349574
2023-10-14 04:00:00+00:00,10702.19994349574
2023-10-14 08:00:00+00:00,10702.19994349574
2023-10-14 12:00:00+00:00,10702.19994349574
2023-10-14 16:00:00+00:00,10702.19994349574
2023-10-14 20:00:00+00:00,10702.19994349574
2023-10-15 00:00:00+00:00,10702.19994349574
2023-10-15 04:00:00+00:00,10702.19994349574
2023-10-15 08:00:00+00:00,10702.19994349574
2023-10-15 12:00:00+00:00,10702.19994349574
2023-10-15 16:00:00+00:00,10702.19994349574
2023-10-15 20:00:00+00:00,10702.19994349574
2023-10-16 00:00:00+00:00,10702.19994349574
2023-10-16 04:00:00+00:00,10680.838266961819
2023-10-16 08:00:00+00:00,10839.97433228903
2023-10-16 12:00:00+00:00,10835.293859779407
2023-10-16 16:00:00+00:00,11167.607407962705
2023-10-16 20:00:00+00:00,11209.731660549323
2023-10-17 00:00:00+00:00,11233.134023097442
2023-10-17 04:00:00+00:00,11275.258275684057
2023-10-17 08:00:00+00:00,11270.57780317443
2023-10-17 12:00:00+00:00,11181.648825491578
2023-10-17 16:00:00+00:00,11312.702055761049
2023-10-17 20:00:00+00:00,11200.370715530074
2023-10-18 00:00:00+00:00,11251.855913135936
2023-10-18 04:00:00+00:00,11181.648825491578
2023-10-18 08:00:00+00:00,11144.205045414586
2023-10-18 12:00:00+00:00,11083.358902789476
2023-10-18 16:00:00+00:00,11092.719847808723
2023-10-18 20:00:00+00:00,10961.666617539255
2023-10-19 00:00:00+00:00,10980.388507577749
2023-10-19 04:00:00+00:00,11167.607407962705
2023-10-19 08:00:00+00:00,11364.187253366914
2023-10-19 12:00:00+00:00,11593.530406338483
2023-10-19 16:00:00+00:00,11776.068834213818
2023-10-19 20:00:00+00:00,11668.417966492465
2023-10-20 00:00:00+00:00,12014.772932204638
2023-10-20 04:00:00+00:00,12281.559865253203
2023-10-20 08:00:00+00:00,12581.110105869133
2023-10-20 12:00:00+00:00,12581.110105869133
2023-10-20 16:00:00+00:00,12581.110105869133
2023-10-20 20:00:00+00:00,12651.317193513494
2023-10-21 00:00:00+00:00,12548.346798301765
2023-10-21 04:00:00+00:00,13142.766807024007
2023-10-21 08:00:00+00:00,13816.754848409853
2023-10-21 12:00:00+00:00,13592.092167947905
2023-10-21 16:00:00+00:00,13807.393903390606
2023-10-21 20:00:00+00:00,13723.145398217373
2023-10-22 00:00:00+00:00,13915.044771111956
2023-10-22 04:00:00+00:00,13479.760827716931
2023-10-22 08:00:00+00:00,13264.459092274228
2023-10-22 12:00:00+00:00,13306.583344860845
2023-10-22 16:00:00+00:00,13428.275630111066
2023-10-22 20:00:00+00:00,13596.772640457528
2023-10-23 00:00:00+00:00,14350.32871450698
2023-10-23 04:00:00+00:00,14088.22225396804
2023-10-23 08:00:00+00:00,13905.683826092707
2023-10-23 12:00:00+00:00,13564.00933289016
2023-10-23 16:00:00+00:00,13999.293276285187
2023-10-23 20:00:00+00:00,14921.3463606811
2023-10-24 00:00:00+00:00,14696.683680219152
2023-10-24 04:00:00+00:00,14626.476592574792
2023-10-24 08:00:00+00:00,14902.624470642604
2023-10-24 12:00:00+00:00,14457.979582228332
2023-10-24 16:00:00+00:00,14275.441154352999
2023-10-24 20:00:00+00:00,14120.985561535408
2023-10-25 00:00:00+00:00,14528.186669872692
2023-10-25 04:00:00+00:00,14490.7428897957
2023-10-25 08:00:00+00:00,15085.16289851794
2023-10-25 12:00:00+00:00,15637.45865465356
2023-10-25 16:00:00+00:00,15337.908414037633
2023-10-25 20:00:00+00:00,15183.45282122004
2023-10-26 00:00:00+00:00,15328.547469018384
2023-10-26 04:00:00+00:00,15361.310776585751
2023-10-26 08:00:00+00:00,14893.263525623357
2023-10-26 12:00:00+00:00,14659.23990014216
2023-10-26 16:00:00+00:00,14766.890767863511
2023-10-26 20:00:00+00:00,15337.908414037633
2023-10-27 00:00:00+00:00,15160.050458671923
2023-10-27 04:00:00+00:00,15136.648096123803
2023-10-27 08:00:00+00:00,15248.979436354777
2023-10-27 12:00:00+00:00,15075.80195349869
2023-10-27 16:00:00+00:00,14944.74872322922
2023-10-27 20:00:00+00:00,14851.139273036742
2023-10-28 00:00:00+00:00,15136.648096123803
2023-10-28 04:00:00+00:00,15108.565261066058
2023-10-28 08:00:00+00:00,15071.121480989066
2023-10-28 12:00:00+00:00,14991.553448325461
2023-10-28 16:00:00+00:00,14780.932185392381
2023-10-28 20:00:00+00:00,14804.334547940503
2023-10-29 00:00:00+00:00,14776.25171288276
2023-10-29 04:00:00+00:00,15113.245733575683
2023-10-29 08:00:00+00:00,15094.523843537187
2023-10-29 12:00:00+00:00,15272.381798902896
2023-10-29 16:00:00+00:00,15445.55928175898
2023-10-29 20:00:00+00:00,15365.991249095374
2023-10-30 00:00:00+00:00,15323.866996508761
2023-10-30 04:00:00+00:00,15239.61849133553
2023-10-30 08:00:00+00:00,16353.570948626024
2023-10-30 12:00:00+00:00,16400.375673722265
2023-10-30 16:00:00+00:00,16325.488113568283
2023-10-30 20:00:00+00:00,16353.570948626024
2023-10-31 00:00:00+00:00,16751.41111194406
2023-10-31 04:00:00+00:00,16718.64780437669
2023-10-31 08:00:00+00:00,17121.16844020435
2023-10-31 12:00:00+00:00,16896.505759742402
2023-10-31 16:00:00+00:00,16980.75426491563
2023-10-31 20:00:00+00:00,17973.014436955902
2023-11-01 00:00:00+00:00,17912.168294330797
2023-11-01 04:00:00+00:00,18001.09727201365
2023-11-01 08:00:00+00:00,18384.896017802814
2023-11-01 12:00:00+00:00,19030.80122413091
2023-11-01 16:00:00+00:00,19657.984540420523
2023-11-01 20:00:00+00:00,19260.144377102486
2023-11-02 00:00:00+00:00,19934.132418488334
2023-11-02 04:00:00+00:00,20182.1974614984
2023-11-02 08:00:00+00:00,20814.061250297633
2023-11-02 12:00:00+00:00,18735.93145602461
2023-11-02 16:00:00+00:00,19386.517134862333
2023-11-02 20:00:00+00:00,18829.540906217087
2023-11-03 00:00:00+00:00,18225.759952475597
2023-11-03 04:00:00+00:00,18263.203732552593
2023-11-03 08:00:00+00:00,18324.0498751777
2023-11-03 12:00:00+00:00,18623.600115793633
2023-11-03 16:00:00+00:00,18333.41082019695
2023-11-03 20:00:00+00:00,18464.464050466417
2023-11-04 00:00:00+00:00,19246.102959573618
2023-11-04 04:00:00+00:00,19526.931310151052
2023-11-04 08:00:00+00:00,19438.002332468197
2023-11-04 12:00:00+00:00,19320.990519727602
2023-11-04 16:00:00+00:00,19367.79524482384
2023-11-04 20:00:00+00:00,19849.8839133151
2023-11-05 00:00:00+00:00,19901.36911092097
2023-11-05 04:00:00+00:00,19456.724222506695
2023-11-05 08:00:00+00:00,19489.48753007406
2023-11-05 12:00:00+00:00,19058.88405918866
2023-11-05 16:00:00+00:00,19068.245004207907
2023-11-05 20:00:00+00:00,19260.144377102486
2023-11-06 00:00:00+00:00,19241.422487063992
2023-11-06 04:00:00+00:00,18689.12673092837
2023-11-06 08:00:00+00:00,18871.665158803702
2023-11-06 12:00:00+00:00,18829.540906217087
2023-11-06 16:00:00+00:00,18946.552718957682
2023-11-06 20:00:00+00:00,19732.872100574503
2023-11-07 00:00:00+00:00,19101.008311775277
2023-11-07 04:00:00+00:00,19447.363277487442
2023-11-07 08:00:00+00:00,19236.74201455437
2023-11-07 12:00:00+00:00,19288.227212160233
2023-11-07 16:00:00+00:00,20528.552427210572
2023-11-07 20:00:00+00:00,20093.26848381555
2023-11-08 00:00:00+00:00,20299.209274239
2023-11-08 04:00:00+00:00,20355.374944354488
2023-11-08 08:00:00+00:00,20271.12643918126
2023-11-08 12:00:00+00:00,20018.380923661567
2023-11-08 16:00:00+00:00,20172.836516479154
2023-11-08 20:00:00+00:00,20186.87793400803
2023-11-09 00:00:00+00:00,20636.203294931925
2023-11-09 04:00:00+00:00,20547.274317249066
2023-11-09 08:00:00+00:00,22059.066937857602
2023-11-09 12:00:00+00:00,21717.39244465505
2023-11-09 16:00:00+00:00,20790.658887749512
2023-11-09 20:00:00+00:00,21197.859996086798
2023-11-10 00:00:00+00:00,22185.439695617446
2023-11-10 04:00:00+00:00,22255.646783261804
2023-11-10 08:00:00+00:00,23729.995623793347
2023-11-10 12:00:00+00:00,23809.56365645695
2023-11-10 16:00:00+00:00,25326.03674957511
2023-11-10 20:00:00+00:00,26524.23771203883
2023-11-11 00:00:00+00:00,26135.75849374005
2023-11-11 04:00:00+00:00,25396.243837219467
2023-11-11 08:00:00+00:00,25859.610615672234
2023-11-11 12:00:00+00:00,28499.397111100134
2023-11-11 16:00:00+00:00,28330.90010075367
2023-11-11 20:00:00+00:00,26369.782119221243
2023-11-12 00:00:00+00:00,26861.231732731758
2023-11-12 04:00:00+00:00,28588.32608878299
2023-11-12 08:00:00+00:00,28068.79364021473
2023-11-12 12:00:00+00:00,27436.929851415498
2023-11-12 16:00:00+00:00,26224.6874714229
2023-11-12 20:00:00+00:00,26341.6992841635
2023-11-13 00:00:00+00:00,26674.0128323468
2023-11-13 04:00:00+00:00,27259.07189604979
2023-11-13 08:00:00+00:00,26697.415194894915
2023-11-13 12:00:00+00:00,26042.149043547568
2023-11-13 16:00:00+00:00,25574.101792585177
2023-11-13 20:00:00+00:00,24151.2381496595
2023-11-14 00:00:00+00:00,25288.592969498117
2023-11-14 04:00:00+00:00,25817.486363085616
2023-11-14 08:00:00+00:00,24642.68776317001
2023-11-14 12:00:00+00:00,26318.29692161538
2023-11-14 16:00:00+00:00,25789.403528027877
2023-11-14 20:00:00+00:00,26589.764327173572
2023-11-15 00:00:00+00:00,26322.977394125006
2023-11-15 04:00:00+00:00,27689.675366935193
2023-11-15 08:00:00+00:00,29482.29633812116
2023-11-15 12:00:00+00:00,29215.509405072597
2023-11-15 16:00:00+00:00,30577.52690537316
2023-11-15 20:00:00+00:00,30624.331630469398
2023-11-16 00:00:00+00:00,30834.952893402475
2023-11-16 04:00:00+00:00,30741.34344321
2023-11-16 08:00:00+00:00,29969.065479122044
2023-11-16 12:00:00+00:00,28831.71065928343
2023-11-16 16:00:00+00:00,29178.065624995605
2023-11-16 20:00:00+00:00,27053.131105626337
2023-11-17 00:00:00+00:00,27591.385444233092
2023-11-17 04:00:00+00:00,27221.628115972795
2023-11-17 08:00:00+00:00,27216.947643463172
2023-11-17 12:00:00+00:00,25709.79805158419
2023-11-17 16:00:00+00:00,25709.79805158419
2023-11-17 20:00:00+00:00,25709.79805158419
2023-11-18 00:00:00+00:00,25709.79805158419
2023-11-18 04:00:00+00:00,25709.79805158419
2023-11-18 08:00:00+00:00,25709.79805158419
2023-11-18 12:00:00+00:00,25709.79805158419
2023-11-18 16:00:00+00:00,25709.79805158419
2023-11-18 20:00:00+00:00,25709.79805158419
2023-11-19 00:00:00+00:00,25709.79805158419
2023-11-19 04:00:00+00:00,25709.79805158419
2023-11-19 08:00:00+00:00,25709.79805158419
2023-11-19 12:00:00+00:00,25709.79805158419
2023-11-19 16:00:00+00:00,25709.79805158419
2023-11-19 20:00:00+00:00,25709.79805158419
2023-11-20 00:00:00+00:00,25709.79805158419
2023-11-20 04:00:00+00:00,25709.79805158419
2023-11-20 08:00:00+00:00,25709.79805158419
2023-11-20 12:00:00+00:00,25709.79805158419
2023-11-20 16:00:00+00:00,25709.79805158419
2023-11-20 20:00:00+00:00,25709.79805158419
2023-11-21 00:00:00+00:00,25709.79805158419
2023-11-21 04:00:00+00:00,25709.79805158419
2023-11-21 08:00:00+00:00,25709.79805158419
2023-11-21 12:00:00+00:00,25709.79805158419
2023-11-21 16:00:00+00:00,25709.79805158419
2023-11-21 20:00:00+00:00,25709.79805158419
2023-11-22 00:00:00+00:00,25709.79805158419
2023-11-22 04:00:00+00:00,25709.79805158419
2023-11-22 08:00:00+00:00,25709.79805158419
2023-11-22 12:00:00+00:00,25709.79805158419
2023-11-22 16:00:00+00:00,25709.79805158419
2023-11-22 20:00:00+00:00,25709.79805158419
2023-11-23 00:00:00+00:00,25709.79805158419
2023-11-23 04:00:00+00:00,25709.79805158419
2023-11-23 08:00:00+00:00,25709.79805158419
2023-11-23 12:00:00+00:00,25709.79805158419
2023-11-23 16:00:00+00:00,25709.79805158419
2023-11-23 20:00:00+00:00,25709.79805158419
2023-11-24 00:00:00+00:00,25709.79805158419
2023-11-24 04:00:00+00:00,25709.79805158419
2023-11-24 08:00:00+00:00,25709.79805158419
2023-11-24 12:00:00+00:00,25709.79805158419
2023-11-24 16:00:00+00:00,25709.79805158419
2023-11-24 20:00:00+00:00,25709.79805158419
2023-11-25 00:00:00+00:00,25709.79805158419
2023-11-25 04:00:00+00:00,25709.79805158419
2023-11-25 08:00:00+00:00,25709.79805158419
2023-11-25 12:00:00+00:00,25709.79805158419
2023-11-25 16:00:00+00:00,25709.79805158419
2023-11-25 20:00:00+00:00,25709.79805158419
2023-11-26 00:00:00+00:00,25709.79805158419
2023-11-26 04:00:00+00:00,25709.79805158419
2023-11-26 08:00:00+00:00,25709.79805158419
2023-11-26 12:00:00+00:00,25709.79805158419
2023-11-26 16:00:00+00:00,25709.79805158419
2023-11-26 20:00:00+00:00,25709.79805158419
2023-11-27 00:00:00+00:00,25709.79805158419
2023-11-27 04:00:00+00:00,25709.79805158419
2023-11-27 08:00:00+00:00,25709.79805158419
2023-11-27 12:00:00+00:00,25709.79805158419
2023-11-27 16:00:00+00:00,25709.79805158419
2023-11-27 20:00:00+00:00,25709.79805158419
2023-11-28 00:00:00+00:00,25709.79805158419
2023-11-28 04:00:00+00:00,25709.79805158419
2023-11-28 08:00:00+00:00,25709.79805158419
2023-11-28 12:00:00+00:00,25709.79805158419
2023-11-28 16:00:00+00:00,25709.79805158419
2023-11-28 20:00:00+00:00,25709.79805158419
2023-11-29 00:00:00+00:00,25658.481089405377
2023-11-29 04:00:00+00:00,26022.33790307711
2023-11-29 08:00:00+00:00,26583.466483197375
2023-11-29 12:00:00+00:00,26329.205095330373
2023-11-29 16:00:00+00:00,26329.205095330373
2023-11-29 20:00:00+00:00,26000.41881791616
2023-11-30 00:00:00+00:00,26487.0225084892
2023-11-30 04:00:00+00:00,26302.90219313724
2023-11-30 08:00:00+00:00,26644.839921648025
2023-11-30 12:00:00+00:00,26123.165694817468
2023-11-30 16:00:00+00:00,26298.51837610505
2023-11-30 20:00:00+00:00,25996.03500088397
2023-12-01 00:00:00+00:00,26631.688470551453
2023-12-01 04:00:00+00:00,26679.91045790554
2023-12-01 08:00:00+00:00,26758.819164484954
2023-12-01 12:00:00+00:00,26355.507997523513
2023-12-01 16:00:00+00:00,26526.476861778905
2023-12-01 20:00:00+00:00,26193.306767332502
2023-12-02 00:00:00+00:00,26745.667713388382
2023-12-02 04:00:00+00:00,27184.049416607333
2023-12-02 08:00:00+00:00,27245.422855057986
2023-12-02 12:00:00+00:00,27131.44361222106
2023-12-02 16:00:00+00:00,27609.27966872972
2023-12-02 20:00:00+00:00,27907.37922691861
2023-12-03 00:00:00+00:00,28095.883359302763
2023-12-03 04:00:00+00:00,28038.8937378843
2023-12-03 08:00:00+00:00,27846.00578846796
2023-12-03 12:00:00+00:00,27609.27966872972
2023-12-03 16:00:00+00:00,27591.744400600965
2023-12-03 20:00:00+00:00,27609.27966872972
2023-12-04 00:00:00+00:00,28157.25679775342
2023-12-04 04:00:00+00:00,27920.530678015177
2023-12-04 08:00:00+00:00,27227.88758692923
2023-12-04 12:00:00+00:00,26535.244495843282
2023-12-04 16:00:00+00:00,26758.819164484954
2023-12-04 20:00:00+00:00,27021.848186416322
2023-12-05 00:00:00+00:00,26574.69884913299
2023-12-05 04:00:00+00:00,26114.669857409084
2023-12-05 08:00:00+00:00,26114.669857409084
2023-12-05 12:00:00+00:00,26114.669857409084
2023-12-05 16:00:00+00:00,26114.669857409084
2023-12-05 20:00:00+00:00,26114.669857409084
2023-12-06 00:00:00+00:00,26114.669857409084
2023-12-06 04:00:00+00:00,26114.669857409084
2023-12-06 08:00:00+00:00,26114.669857409084
2023-12-06 12:00:00+00:00,26114.669857409084
2023-12-06 16:00:00+00:00,26114.669857409084
2023-12-06 20:00:00+00:00,26114.669857409084
2023-12-07 00:00:00+00:00,26114.669857409084
2023-12-07 04:00:00+00:00,26114.669857409084
2023-12-07 08:00:00+00:00,26114.669857409084
2023-12-07 12:00:00+00:00,26062.544767873344
2023-12-07 16:00:00+00:00,25650.676563062698
2023-12-07 20:00:00+00:00,26826.877109493085
2023-12-08 00:00:00+00:00,28304.058267131248
2023-12-08 04:00:00+00:00,28272.376097530432
2023-12-08 08:00:00+00:00,28890.178404746395
2023-12-08 12:00:00+00:00,28521.87318313687
2023-12-08 16:00:00+00:00,28624.840234339536
2023-12-08 20:00:00+00:00,29678.272373566753
2023-12-09 00:00:00+00:00,29369.37121995877
2023-12-09 04:00:00+00:00,30478.247155987418
2023-12-09 08:00:00+00:00,30533.690952788853
2023-12-09 12:00:00+00:00,29927.769459173196
2023-12-09 16:00:00+00:00,29337.689050357953
2023-12-09 20:00:00+00:00,28632.76077673974
2023-12-10 00:00:00+00:00,28909.979760746905
2023-12-10 04:00:00+00:00,28700.085387141484
2023-12-10 08:00:00+00:00,28284.256911130742
2023-12-10 12:00:00+00:00,29199.079558354377
2023-12-10 16:00:00+00:00,29096.112507151713
2023-12-10 20:00:00+00:00,29650.55047516604
2023-12-11 00:00:00+00:00,28070.402266325214
2023-12-11 04:00:00+00:00,27123.897449500757
2023-12-11 08:00:00+00:00,27587.24917991273
2023-12-11 12:00:00+00:00,27428.83833190864
2023-12-11 16:00:00+00:00,27456.56023030935
2023-12-11 20:00:00+00:00,27820.905180718768
2023-12-12 00:00:00+00:00,28189.210402328285
2023-12-12 04:00:00+00:00,28422.866403134318
2023-12-12 08:00:00+00:00,27963.474943922454
2023-12-12 12:00:00+00:00,27112.01663590045
2023-12-12 16:00:00+00:00,26779.35385509186
2023-12-12 20:00:00+00:00,27167.460432701886
2023-12-13 00:00:00+00:00,25879.99210663342
2023-12-13 04:00:00+00:00,25879.99210663342
2023-12-13 08:00:00+00:00,25879.99210663342
2023-12-13 12:00:00+00:00,25879.99210663342
2023-12-13 16:00:00+00:00,25879.99210663342
2023-12-13 20:00:00+00:00,25879.99210663342
2023-12-14 00:00:00+00:00,25879.99210663342
2023-12-14 04:00:00+00:00,25879.99210663342
2023-12-14 08:00:00+00:00,25879.99210663342
2023-12-14 12:00:00+00:00,25879.99210663342
2023-12-14 16:00:00+00:00,25879.99210663342
2023-12-14 20:00:00+00:00,25828.335435761903
2023-12-15 00:00:00+00:00,25384.666883086284
2023-12-15 04:00:00+00:00,26149.14192769657
2023-12-15 08:00:00+00:00,27009.176352883147
2023-12-15 12:00:00+00:00,25958.023166544004
2023-12-15 16:00:00+00:00,26258.352648355183
2023-12-15 20:00:00+00:00,24746.466734237518
2023-12-16 00:00:00+00:00,25326.648687736393
2023-12-16 04:00:00+00:00,25384.666883086284
2023-12-16 08:00:00+00:00,25647.455179671073
2023-12-16 12:00:00+00:00,26330.0221837874
2023-12-16 16:00:00+00:00,25309.58451263349
2023-12-16 20:00:00+00:00,25159.419771727895
2023-12-17 00:00:00+00:00,25087.750236295684
2023-12-17 04:00:00+00:00,24702.099878969955
2023-12-17 08:00:00+00:00,24940.99833041067
2023-12-17 12:00:00+00:00,24804.48492958741
2023-12-17 16:00:00+00:00,25097.98874135743
2023-12-17 20:00:00+00:00,24186.761790862125
2023-12-18 00:00:00+00:00,23869.368133948035
2023-12-18 04:00:00+00:00,23481.02846262609
2023-12-18 08:00:00+00:00,23481.02846262609
2023-12-18 12:00:00+00:00,23481.02846262609
2023-12-18 16:00:00+00:00,23481.02846262609
2023-12-18 20:00:00+00:00,23481.02846262609
2023-12-19 00:00:00+00:00,23434.16014234141
2023-12-19 04:00:00+00:00,23571.14739440239
2023-12-19 08:00:00+00:00,23234.90595752543
2023-12-19 12:00:00+00:00,22936.02468030147
2023-12-19 16:00:00+00:00,23119.7121319287
2023-12-19 20:00:00+00:00,22727.430455572245
2023-12-20 00:00:00+00:00,23325.193010020175
2023-12-20 04:00:00+00:00,23683.227873361375
2023-12-20 08:00:00+00:00,23994.56253713634
2023-12-20 12:00:00+00:00,25118.480673363956
2023-12-20 16:00:00+00:00,25239.90119223619
2023-12-20 20:00:00+00:00,25594.822708939642
2023-12-21 00:00:00+00:00,25959.08426555635
2023-12-21 04:00:00+00:00,27033.18885557997
2023-12-21 08:00:00+00:00,27089.22909505947
2023-12-21 12:00:00+00:00,27241.783080309197
2023-12-21 16:00:00+00:00,28919.876918056245
2023-12-21 20:00:00+00:00,29215.644848642456
2023-12-22 00:00:00+00:00,30439.190077278057
2023-12-22 04:00:00+00:00,29196.96476881596
2023-12-22 08:00:00+00:00,29196.96476881596
2023-12-22 12:00:00+00:00,29984.641468166617
2023-12-22 16:00:00+00:00,30171.44226643159
2023-12-22 20:00:00+00:00,30479.663583568807
2023-12-23 00:00:00+00:00,29181.39803562721
2023-12-23 04:00:00+00:00,29688.8735375804
2023-12-23 08:00:00+00:00,29847.65421610563
2023-12-23 12:00:00+00:00,30127.855413503094
2023-12-23 16:00:00+00:00,32030.11020916812
2023-12-23 20:00:00+00:00,33586.78352804293
2023-12-24 00:00:00+00:00,36183.31462392611
2023-12-24 04:00:00+00:00,35650.93234887093
2023-12-24 08:00:00+00:00,34352.66680092934
2023-12-24 12:00:00+00:00,35352.051071646965
2023-12-24 16:00:00+00:00,35853.29988032465
2023-12-24 20:00:00+00:00,35009.58294149451
2023-12-25 00:00:00+00:00,34878.82238270902
2023-12-25 04:00:00+00:00,35159.023580106485
2023-12-25 08:00:00+00:00,34791.64867685203
2023-12-25 12:00:00+00:00,38340.863843886604
2023-12-25 16:00:00+00:00,37752.44132935193
2023-12-25 20:00:00+00:00,37643.474197030686
2023-12-26 00:00:00+00:00,37164.018814817246
